t,psiReal1,psiReal2
3213.1042620852418,11.181771846642691,17.27180425794984
3213.184263685274,10.244481869959202,18.02265888899482
3213.264265285306,9.29080290835266,18.744681111670648
3213.3442668853377,8.322260644656184,19.436715844493285
3213.42426848537,7.340404539814562,20.097655979563434
3213.504270085402,6.346805354077371,20.726444153702925
3213.584271685434,5.343052634117766,21.322074440010176
3213.6642732854657,4.330752170097,21.883593957128582
3213.744274885498,3.3115234267428173,22.410104393653338
3213.82427648553,2.2869969525514735,22.900763445238013
3213.904278085562,1.2588117712580806,23.35478616210175
3213.9842796855937,0.22861275974838313,23.771446204781427
3214.064281285626,-0.8019519833932596,24.1500770061198
3214.144282885658,-1.8312337744899203,24.490072837630713
3214.22428448569,-2.857585982314175,24.790889778535423
3214.3042860857217,-3.8793666623466923,25.052046585919776
3214.384287685754,-4.894941183537089,25.27312546462018
3214.464289285786,-5.902684843364798,25.45377273560671
3214.544290885818,-6.900985467016406,25.59369940179409
3214.6242924858498,-7.888245986521334,25.69268161037536
3214.704294085882,-8.862886995719789,25.75056101093859
3214.784295685914,-9.823349276975593,25.76724500879376
3214.8642972859457,-10.76809629559168,25.7427069131045
3214.944298885978,-11.69561665793773,25.676985979587723
3215.02430048601,-12.60442652935746,25.57018734771288
3215.104302086042,-13.493072007987436,25.422481872501223
3215.1843036860737,-14.360131450689815,25.23410585119423
3215.264305286106,-15.204217747377994,25.005360645228457
3215.344306886138,-16.023980540096755,24.73661219812153
3215.42430848617,-16.818108383306843,24.428290450040624
3215.5043100862017,-17.585330841917976,24.08088864998992
3215.584311686234,-18.324420523713894,23.694962566717468
3215.664313286266,-19.034195042917993,23.27112959960378
3215.744314886298,-19.713518911758253,22.810067790954562
3215.8243164863297,-20.361305357005378,22.312514741277727
3215.904318086362,-20.976518058578048,21.779266429279964
3215.984319686394,-21.558172807433923,21.21117593847067
3216.064321286426,-22.10533908009408,20.609152092410373
3216.1443228864578,-22.61714152728201,19.974158000786964
3216.22432448649,-23.09276137429568,19.30720951864572
3216.304326086522,-23.53143773087234,18.609373621238003
3216.384327686554,-23.93246880845057,17.881766697088537
3216.464329286586,-24.295213042882217,17.125552762012
3216.544330886618,-24.61909012079815,16.3419415969361
3216.62433248665,-24.903581907985792,15.53218681251026
3216.7043340866817,-25.148233278293322,14.697583843596075
3216.784335686714,-25.352652841734372,13.83946787684797
3216.864337286746,-25.516513570628504,12.959211714699467
3216.944338886778,-25.639553322775715,12.058223579172237
3217.0243404868097,-25.721575260828004,11.137944859021363
3217.104342086842,-25.762448167187145,10.199847803820909
3217.184343686874,-25.762106653924825,9.245433168678765
3217.264345286906,-25.72055126738939,8.276227813348724
3217.3443468869377,-25.637848487331794,7.293782259580686
3217.42434848697,-25.514130620552198,6.29966821061673
3217.504350087002,-25.349595589237303,5.295476036801308
3217.584351687034,-25.1445066143271,4.282812231328064
3217.6643532870658,-24.89919179441753,3.2632968401935365
3217.744354887098,-24.614043580872746,2.2385608704692608
3217.82435648713,-24.289518149986677,1.2102436810384973
3217.904358087162,-23.92613467319829,0.1799903599718411
3217.984359687194,-23.52447448652809,-0.8505509072626467
3218.064361287226,-23.08518016056452,-1.8797314745444806
3218.144362887258,-22.608954472488154,-2.90590487258274
3218.22436448729,-22.096559281778166,-3.927429442915595
3218.304366087322,-21.548814311399738,-4.94267096421353
3218.384367687354,-20.966595836422236,-5.950005266684748
3218.464369287386,-20.350835282166084,-6.9478208304002536
3218.5443708874177,-19.702517734121017,-7.934521363381858
3218.62437248745,-19.022680362019493,-8.908528355328711
3218.704374087482,-18.312410760586452,-9.868283602896943
3218.784375687514,-17.57284520961983,-10.812251702492516
3218.8643772875457,-16.805166856185366,-11.738922506589326
