freq,R,T
0.2200000000000002,0.22249796391354512,0.2398217261216701
0.2400000000000002,0.1999530247647567,0.22937126583579193
0.26000000000000023,0.18224370625178854,0.21876840389197727
0.28000000000000025,0.1691752357610956,0.20812243593158916
0.30000000000000027,0.16049382716049346,0.197530864197531
0.31999999999999984,0.15590091114809485,0.18707869877036903
0.33999999999999986,0.1550666644974508,0.176838287045322
0.3599999999999999,0.15764235977615382,0.16686958007603964
0.3799999999999999,0.16327122275600417,0.15722073980533557
0.3999999999999999,0.1715976331360947,0.14792899408284033
0.41999999999999993,0.18227462782512843,0.13902165456900234
0.43999999999999995,0.1949697617695213,0.13051722409702962
0.45999999999999996,0.2093694494870571,0.12242653306177505
0.48,0.2251819537165561,0.11475385756567605
0.5,0.24213920988981463,0.10749798441279226
0.52,0.25999768095029524,0.1006531990002318
